equipment_name,topic,chunk_text


The HV circuit leakage is more noticeable at higher temperatures. Look for some RDR files
of the tool from previous recent jobs, where the well temperature has exceed 250ºF, and
playback the files to verify that the HV current has remained within tolerance.
•
If the HV current is not within its limits, change either the HVPS module (A3000977500) or
the Preamp board (A3000966500) or the PM tube to fix the problem. A bad preamp board
normally cause a short in the HVPS, however a leakage in the preamp board can cause the
HV current to increase.
•
The leakage in the preamp board is normally found in the area where the PM HV is close to
the ground plate. If a new preamp board is not available, drilling a hole (0.040”, bit #60) in
the board, as shown in Figure 5, will make the short disappear. Order a new preamp board
(A3000966500 rev B) and replace it as soon as it arrives.

P/N 131078-953
JANUARY 2015"
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"12

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY

A new revision of the preamp board is being implemented which will include one cut
between the PM highest voltage pins and the feed-thru ground pin. See Figure 6.


FMN to replace all the boards in the field. However, this new board revision will be included
in new manufactured tools. The new board has the same part number and will be available at
the end of Q3-2013.
•
For high profile jobs or PCL jobs, in addition to the above tests it is recommended to
perform a heat test and monitor the behavior of the HV current.

P/N 131078-953
JANUARY 2015"
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"13

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY 14

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY

•
Click on the General Data tab in the upper-right pane to view the collected data of subset 0.
Verify the following data:

Curve
Value
Tolerance
CTEMP
Ambient
± 5ºC
PADPS
28.0 VDC
23 – 34 VDC
CONT5 V
5.0 VDC
4.75 – 5.25 VDC
PAD_I
70 mA
50 – 100 mA
CONT3_3 V
3.3 VDC
2.95 – 3.65 VDC


•
Enable Downhole Stabilization by right-clicking on
and
select Execute.  Do this for both the LS and SS of the instrument.  Let the tool run for 10
minutes.  The Cesium peak on the spectrum graph should peak at channel 214 ±2.  See
example graphic of Figure 5.  Note that this graphic is from a second instrument (T2); you
will view T1 spectrums on their appropriate tabs.



P/N 131078-953
JANUARY 2015"
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"15

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY

Setup: Place Cesium source so that HRD1 + HRD2 ≈ 4000 cps and HRD1 S + HRD2 S ≈ 10 K to
15 K cps.  Fasten sources to shield/pad so that they cannot move around with oven temperature
changes (a hose clamp would work fine).


•
In the upper right pane of the Benchmark software, click on the tab for LS and SS Count
Rates for Tool#1
to view and record a file for ten minutes of the
HARD1_S, SOFT1_S, HARD1_L, SOFT1_L, STEMP, LTEMP, and CTEMP.  Set the
recording sample rate to 1 second.  Take the average of these ten minutes readings and
record the count rate on the data sheet (see last page of this section) in the ambient section.
See a representative graphic of this tab in Figure 6.

Leave Subset 0 running and turn ON the oven’s heater.
•
After the oven reaches 320ºF, let the tools soak for 1 hour then repeat the process of
collecting data from Subset E and Subset 0 (steps 7 through 11).  Collect 10 minute sample
after 1 hour hold.  Use an average cps over this time frame in the formulas below.
•
Repeat the process for reading the count rates.  Record the count rates on data sheet in the
320 F section.
•
Verify that HRD1_L + HRD2_L does not change more than ±2% over temperature.

drift
S
L
x
ambient
L
HARD
ambient
L
HARD
ambient
L
HARD
ambient
L
HARD
F
L
HARD
F
L
HARD
.%
.
100
)
_
_
2
_
_
1
(
)
_
_
2
_
_
1
(
)
320
_
_
2
320
_
_
1
(
=
+
+
−
+
P/N 131078-953
JANUARY 2015"
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"16

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY


•
Verify that HRD1_S + HRD2_S does not change more than ±2% over temperature.




If “drifts” for Longspace and Shortspace are in opposite directions, differences in LS and SS
must be less than 2% drift.  Example: LS is +0.9% and SS is –1.0%, total drift is 1.9%. That is,
add the absolute drift values and result does not exceed 2%.
•
Now, ramp oven temperature to 350 F.  Let kit soak for 30 minutes once oven reaches 350 F.
Take ten minute data points after the 30 minute hold.  Compare averages to room
temperature values using formulas above.  Maximum drift for each detector should not
exceed ±2.5%.
If “drifts” for Longspace and Shortspace are in opposite directions, differences in LS and SS
must be less than 2% drift.

•
With Subset 0 running, turn the oven’s heater OFF but leave the circulating fan running.
•
After tool has cooled to room temperature, turn the oven completely OFF, click the Stop
button
to stop the test and remove power from tools."
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"17

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY
The wiring of the test cable 198760-000 is as follows.

2 mm connector
Signal name
DB9 S connector"
2234XA-ZDL-AMO,Level 3 Preventive Maintenance - LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY LEVEL 3 PM                                                 2234XA WTS DUAL SPECTRUM Z-DENSITY,"18

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY

HEAT TEST DATA SHEET

Running Heat Test

□ Record count rates at ambient
HARD1_S: ____________
SOFT1_S: ____________
HARD2_S: ____________
SOFT2_S: ____________
HARD1_L: ____________
SOFT1_L: ____________
HARD2_L: ____________
SOFT2_L: ____________

□ Count rates at 320 temperature
HARD1_S: ____________
SOFT1_S: ____________
HARD2_S: ____________
SOFT2_S: ____________
HARD1_L: ____________
SOFT1_L: ____________
HARD2_L: ____________
SOFT2_L: ____________

□ Long space drift ____________ %

□ Short space drift ____________ %

□ Count rates at 350 temperature
HARD1_S: ____________
SOFT1_S: ____________
HARD2_S: ____________
SOFT2_S: ____________
HARD1_L: ____________
SOFT1_L: ____________
HARD2_L: ____________
SOFT2_L: ____________

□ Long space drift ____________ %

□ Short space drift ____________ %


P/N 131078-953
JANUARY 2015 19

LEVEL 3 PM                                                 2234 XA WTS DUAL SPECTRUM Z-DENSITY
Offset
Size
Name
Value Range (Quality Curves)
Definition
[words]
[words]




Nominal




4"
2334XA-CCL-AMO,Brief Description of Service - 1.0 BRIEF DESCRIPTION OF SERVICE,"BRIEF DESCRIPTION OF SERVICE
The 2334 XA CCL Instrument measurement is based upon the principle that a changing
magnetic flux within the instruments sensor coil generates a voltage across the terminals of
that sensor coil. The magnetic field of a CCL magnet is affected by any magnetically
sensitive material close to it, such as the casing in a borehole. A collar or joint in the casing
changes the magnetic flux field including the flux passing through the sensor coil ends
adjacent to the magnets, causing an electric voltage to be generated.
As the south pole of the magnet enters a collar, the flux field is changed within the coil and
generates a voltage of negative polarity, for example. In turn, the north magnetic pole
generates a positive voltage as it passes. Therefore, as the instrument passes by each collar or
discontinuity in the casing, there is generated across the terminals of the coil a voltage
approximating a sine wave.
The in-tool CCL board processes the sine-wave voltage from the coil into digital signals. The
surface acquisition requests data via the telemetry from the CCL instrument at regular
intervals. The CCL instrument answers by sending data in a formatted block called Subset 0.
After each transmission, the tool electronics reset and resumes accumulating data. The tool is
also capable of storing tables containing revision-level data in non-volatile memory.
The data from the CCL instrument is processed in the surface system and converted into a
collar location versus depth curve.
The 2334 XA Focus CCL training supplement was not available at the time this manual was
printed. It will be added when it becomes available for publication.
130997-936 / 2334 XA
JUNE 2005"
2334XA-CCL-AMO,Circuit Description - 1.0 BRIEF DESCRIPTION OF SERVICE............................................................................2,"BRIEF DESCRIPTION OF SERVICE
Refer to block diagram in Figure 1. The Focus CCL (casing collar locator) instrument is part
of the Focus instrument string. The Focus CCL instrument locates collars in flush-joint casing
as well as standard casing collars. Magnets on either side of the CCL coil induce a magnetic
field in the casing (or collars). As the tool crosses a casing joint, the induced magnetic field is
disturbed. This disturbance is detected by the CCL coil and the internal electronics process
the coil signals for transmission to the surface through the wireline.
The Focus CCL has a “full” 27-pin Focus bus and can be run above or below the telemetry
tool.
The Focus CCL contains a detector section and an electronics section. The main components
of these two section are as follows.
•
Detector Section:
�
Two magnets and a coil
•
Electronics Section:
�
DC power supply that includes the following:
– Filter PCB assembly
– Controller PCB assembly
�
CCL Board that includes the following:
– mode 2 communications channel
– acquisition timing
– A/D control
130997-945 / 2334 XA
JUNE 2005
3
2334 XA Focus CCL Instrument – Circuit Descriptions


DC POWER SUPPLY
The 2334 XA CCL Electronics uses one EMI input filter Hybrid and one ±5 V power supply.
They both are mounted directly onto the main chassis.
To save space and provide a convenient place for wire connections, a PC board is mounted to
the chassis side directly opposite each potted Hybrid and soldered to pins from each Hybrid
that extend through holes in the chassis. The power-up timing and inhibit circuitry PCB is
mounted on the chassis opposite the EMI input filter Hybrid and the Common mode output
filter PCB is mounted on the chassis opposite the power supply Hybrid.


130997-945 / 2334 XA
JUNE 2005
4
2334 XA Focus CCL Instrument – Circuit Descriptions"
2334XA-CCL-AMO,Circuit Description - 2.0 DC POWER SUPPLY....................................................................................................3 2.1 INPUT FILTER AND POWER CONTROL CIRCUIT ............................................4,"DC POWER SUPPLY3 

INPUT FILTER AND POWER CONTROL CIRCUIT
The power control board provides the following functions. Refer to Figure 2 during the
following discussions.
1. EMI input filter for 28 V bus
2. Local +5 V control voltages
3. Power up reset, low bus voltage shutdown (20 V)
4. Timed startup delays (microprocessor)
5. Isolated individual power inhibits

JUNE 2005
5
2334 XA Focus CCL Instrument – Circuit Descriptions

2.1.1
EMI Filter Circuit
EMI filter hybrid U1 is shown in Figure 3. It should be noted that U1 does NOT reside on
the PCB but is bolted to the chassis. The power control board is mounted on the chassis side
directly opposite the potted Hybrid. This filter keeps any noise generated by the local power
supply module from getting out of the tool and contaminating the raw 28 V supply. The 28 V
bus power source comes into the EMI filter through its associated PCB terminals E1 and E2,
through the filter hybrid U1, back onto the PCB and eventually leaves the board through
terminals E3 and E4. The 28 V output on terminals E3 and E4 go to the input terminals of the
power supply.
Because the hybrids are sealed, there is no repair of the unit. It either works or it doesn’t.
Components on the PCB however can be replaced if needed.

Local 5 V Control
A +5-volt supply is generated locally with a ground reference to the 28 V power bus to
keep the tool power floating with respect to input power, As you will see, the control
board is isolated optically and magnetically from tool power. The supply consists of a
single dropping resistor (R3) and reference Zener diode (D1) to establish the voltage.
This supply is connected to the output of the EMI filter module (U1). See Figure 3.

130997-945 / 2334 XA
JUNE 2005
6
2334 XA Focus CCL Instrument – Circuit Descriptions

2.1.3
Power-Up Reset
U4 is a power monitor IC that monitors the local 5 V supply and will release a reset line to
the microprocessor when the 5 V supply exceeds 4.75 V. A second purpose of this chip is
to provide a power hold-off or reset if the bus voltage is below 20 volts. The precise
threshold voltage is established by the voltage divider consisting of R6 and R8. These
values were chosen such that when 20 volts or more (for instrument power) is present on
pin 4 of U4 the reset chip removes the LOW on pin 7. The LOW on pin 7 removes the
reset from microcontroller U3, allowing it to run. 20 volts was chosen as the minimum
bus value necessary to insure proper startup of the hybrid power supplies. Figure 4
shows the power-up circuit.

Power Startup Delay (microprocessor)
The CCL is just one of many instruments connected to the focus power bus. When power
is first applied the hybrid power modules draw significant “startup” current. If all the
modules were allowed to start at the same time an overload condition would result. The
purpose of the “Startup delay” circuit is to insure an orderly, progressive start up
sequence. Each tool is assigned a startup time as indicated by Table 1.
Putting solder dots on the appropriate jumper pads enables the microprocessor to set the
delay time required. Delay times are in milliseconds, and their jumpers are shown in the
JUNE 2005
7
2334 XA Focus CCL Instrument – Circuit Descriptions

Delay Time (milliseconds)
Jumpers
Telemetry
0
None
TTMA
200
JP1
Neutron
400
JP2
Caliper
600
JP1 + JP2
Density
800
JP3
Acoustic / NT
1000
JP3 + JP1
Minilog
1200
JP3 + JP2
CCL
1400
JP1 + JP2 + JP3
Induction
1600
JP4
Future
Add 200 milliseconds for each new jumper
JP4 + JP1, etc.


Refer to the microprocessor schematic Figure 5. The heart of the power control circuitry
is a programmable microcontroller (U3). Operating power comes from the local +5-volts
supply discussed earlier. The microprocessor clock is generated by an internal RC
oscillator. The frequency of the clock is approximately 1 MHz and is set by selecting
appropriate values for resistor R7 and capacitor C3. The oscillator only runs for the brief
time between release of reset and the completion of the delay cycle. At the end of the
delay cycle the microprocessor is put into sleep mode and the oscillator is stopped. To
keep the oscillator running, to observe it, or check its frequency you can put a solder dot
across JP 5. Jumper JP5 must be installed before power is applied or it will not take
effect. Installing JP5 will prevent the timer from timing out and the oscillator can be
observed on TP 5.

JUNE 2005
8
2334 XA Focus CCL Instrument – Circuit Descriptions

The microprocessor is held in reset until sufficient bus voltage is achieved and reset pin 4
of U3 goes high, starting the CPU. Control port (pin 18) is configured as an input during
the time the CPU is in reset the. This input configuration allows the pull-up resistor R4 to
hold Q1 on. With Q1 on; D2, D3, and D4 are effectively grounded. This board can
control up to 3 hybrid power modules. Typically, each hybrid inhibit pin will be
connected to E5, E6, or E7. The CCL only has one power hybrid and it is connected to
E6. Diodes D2, D3, and D4 isolate the hybrid supplies from each other in the case of
multiple hybrids.
The first task of the microprocessor is to read the input ports tied to the program jumpers
JP1, JP2, JP3, and JP4. The program calculates the delay necessary from the combination
of jumpers, waits the required time, then lowers inhibit control line TP2. This low turns
off Q1 allowing any inhibit lines attached to go high, turning on there respective power
hybrids.
2.1.5
Isolated Individual Power Inhibits
Startup delay jumpers and how they inhibit the output of the power supply during the
power up sequence was discussed previously. There is an additional method to inhibit
individual power supplies(Figure 6) if required by tool design. The CCL only uses one
power supply and does not use the manual inhibit feature of this board.


130997-945 / 2334 XA
JUNE 2005
9
2334 XA Focus CCL Instrument – Circuit Descriptions

U2 shown in Figure 6 is a dual opto-coupled switch. The switch is controlled by passing
a current thought its input LED causing the switch to close. Power to operate the LED’s
comes from a tool’s main +5 V supply via terminal E8 and through limit resistors R1 and
R2 to the LEDs within U2. To activate the switch, the cathode of each LED should be
brought to ground via terminal E9 or E10. Part 1 of the switch is tied across the inhibit
control line BKI3 and GND. Grounding E10 will inhibit the power supply connected to
inhibit control pin E7. In a similar manor grounding E9 will inhibit control on E6. Diodes
D2, D3, D4 keep the inhibit controls from interacting with each other."
2334XA-CCL-AMO,Circuit Description - 2.2 POWER SUPPLY.................................................................................................9,"POWER SUPPLY
Refer to Figure 7 during this discussion.
As previously discussed, U1 is bolted directly to the chassis and a PCB containing filter
components is mounted on top of U1’s pins. Input power comes from the EMI filter
previously discussed, through terminals E1 and E2 of the PCB and finally to pins 1 and
10 of the DC-to-DC converter module U1. Pins 6, 7, and 8 are tied to chassis ground to
guarantee any noise generated by the DC-DC converter will return to the converter. Pin 2
of U1 is the Inhibit control pin. When held low (GND ref to pin 10) the converter is held
in shut down. The internal PWM is stopped and no output voltage will be generated
during this time. The inhibit signal comes from the control PCB via terminal E9. Three
independent windings of choke L1 and capacitors C3, C4, C5, C6, and C7 form a
common mode output filter. Terminals E3 – E8 provide +5 V, common, and -5 V to the
tool circuits. No provision is made for trimming the output voltage.

10
2334 XA Focus CCL Instrument – Circuit Descriptions"
2334XA-CCL-AMO,Circuit Description - 3.0 FOCUS CCL PCBA.....................................................................................................10,"FOCUS CCL PCBA
Refer to Focus CCL PCBA drawing A3000425000 and Schematic A3000425 SCH during the
following discussion. Waveforms for many of the test points are included at the end of this
section to support the following discussions.
The Focus CCL PCBA Schematic A3000425 SCH has 3 sheets.
Sheet1 –  Power distribution and filtering, CPU, Reset, and firmware programming port.
Sheet 2 –  CCL coil input circuits, Gain selection, Signal filtering, and A/D.
Sheet 3 –  FPGA contains address decoders, timers, I-bus, Manchester encoder / decoder, I-
bus line drivers and receivers."
2334XA-CCL-AMO,Circuit Description - 3.1 INTRODUCTION ................................................................................................10,"INTRODUCTION
It is advantageous to review the block diagram shown in Figure 1 to understand how the
CPU interacts and controls the whole CCL system. The 28 V instrument power is filtered
and regulated to ±5 V by the power supply section and fed to the CPU. The CPU further
divides and filters instrument power into the ±5 V analog and +5 V digital voltages.
The CCL coil converts disturbances in the magnetic field produced by the interaction
between the casing collar and the tools internal magnets into a voltage whose amplitude
is proportional to pipe size, collar size, and speed. The voltage from the coil is buffered
and presented to a mux with a gain of one (1 X). The buffered signal is then amplified
times two (2 X) and also presented to the mux. The operator can select the 1 X or 2 X
signal by surface commands. The selected signal is filtered by a low pass filter before
being received by the A/D. The A/D samples the signal asynchronously at a rate of 25
samples per second (40 msec). Each sample is stored in a ring buffer that is periodically
sent to the surface once/second. Commands from the surface control the gain and data
block transmission. The FPGA provides 2 functions. First, it encodes and decodes the
Manchester signals to and from the I-bus. Second, it generates a 40-msec interrupt to the
CPU. The CPU in turn samples data from the A/D at this 40-msec rate. Refer to operating
guide 130997-977 for data block content and subset definition."
2334XA-CCL-AMO,Circuit Description - 3.2 SHEET 1.............................................................................................................10,"SHEET 1
The bottom left corner of sheet 1 shows how operating power enters the board at P1-1,
P1-3, and common at P1-2. P1-4 labeled AGND is not used. L1, C15, C16 decouple
digital noise on +5 VDC from analog power +5 VA.
The top right corner shows the CPU oscillator and reset chips. U2 provides a reset signal
to the CPU after VCC is applied. U3 is the main oscillator and runs at 11.0592 MHz. This
frequency allows a precise baud rate to be generated internal to the CPU (U1) for proper
firmware downloading using Analog Devices MicroConverter® Windows Serial
Downloader (V6.02), which is included with Hex code Zip File.
The bottom middle of sheet 1 shows U4, an RS-232 level converter chip and connector
JP3. JP3 provides a connection point to a PC for downloading firmware to the CPU. U4

® MicroConverter is a registered trademark of Analog Devices, Inc.
130997-945 / 2334 XA
JUNE 2005
11
2334 XA Focus CCL Instrument – Circuit Descriptions
and its associated components provide level shifting between the RS-232 signal levels of
the PC and the CMOS levels required by the CPU. U4 and JP3 are only used during
programming at the surface and have no other function.
The CPU (U1) located at the center of sheet 1 controls communication to the Ibus, data
acquisition, and timing. Some components of interest are:
•
D1 and D2 are required to prevent a differential voltage between AVDD and DVDD
greater than 0.5 V during power up.
•
JP2, pin 41, when installed, puts the CPU into “programming mode.”
•
R2, pin 40 (signal “EA”) is used by the CPU chip to select internal or external
program access. This pin must be held high, internal program access. There is no
external program storage in this application.
•
Data and address bus are provided through pins 28 – 39 and 49 – 52.
•
Pins 24 and 25 provide read / write control when transferring data to the FPGA. Pins
43 and 44 are control signals for the A/D and pin 45 and 46 control channel selection
on the input multiplexer.
•
Pin 22 (AD_PD) allows for reduced power consumption by the A/D and must be held
low for A/D to run (never activated).
•
Pin 18 is an interrupt from the FPGA and happens whenever a command with
address “00” (Universal) or “67” (Primary) is decoded by the FPGA from the serial
Manchester stream.
•
0-ohm resistor R8 makes the connection between AGND and DGND.
•
Pin 10 is an output from the internal DAC and is used as a test signal connected to
input mux channel 7. It is set up as a fixed signal of 2.0 Volts and used when “Cal”
mode is selected.
•
Pin 11, 19, and 26 are the control / data signals for the A/D.
•
JP2, pin 4 is not used."
2334XA-CCL-AMO,Circuit Description - 3.3 SHEET 2.............................................................................................................11,"SHEET 2
Sheet 2 contains the analog recovery circuitry. The detector coil, external to the CPU
PCBA, is hard wired to terminals E4 and E5 (top left) to present the shortest, noise-free
path to the input instrument amplifier U6. D5 protects U6 from any high voltage
transients produced by the detector coil. Terminals E6 and E7 are connected to CPU
PCBA traces that run the length of the board and are connected to P1-10 and P1-5. It was
intended that a jumper could be installed between E4 / E6 and E5 / E7 to allow the
detector coil to connect to P1, when used in a different application.
The output of U6 is presented to mux channel 1 of U8. The output of U6 also goes to
U11 A where it is amplified by 2 and presented to mux channel 2. The operator can
selects either output using the Gain high command or Gain low command, when in log
mode. Should a large signal be present such as in a small hole at high speed, the signal
output at U11 A will be “clipped” by virtue of the output hitting the supply rails and
distorting the signal. The output of U6 at this time will still be unsaturated and if selected
by the operator will produce a clean signal as the log curve.
U8 has one additional input signal, DAC1. This signal has a fixed value of 2.0 Vdc
generated by the CPU DAC. The signal can be selected by mux U8 and is used as a “cal”
reference signal. All other inputs to U8 are grounded and used as a “zero” reference.
130997-945 / 2334 XA
JUNE 2005
12
2334 XA Focus CCL Instrument – Circuit Descriptions
Channel output selection on U8 is controlled by the A0 and A1 signals, originating from
the CPU.
The selected output of U8 is presented to low-pass filter U11 B, buffered by U12, and
then presented to the A/D (U7) input “IND”.
U5 is the reference source (2.5 V) for the A/D (U7). U9 A is a buffer that is required by
the A/D and is used to drive the A/D’s internal ladder network.
Control of the A/D is accomplished directly by the CPU signals AD_CS, AD_CNVST,
AD_BUSY. Data is transferred over AD_Data using AD_CLK."
2334XA-CCL-AMO,Circuit Description - 3.4 SHEET 3.............................................................................................................12,"SHEET 3
Communications to and from the instrument is via the Focus instrument bus. Sheet-3
shows the instrument bus interface for Mode 2 communication as well as the FPGA
(U13) that encodes / decodes Manchester signals from the bus. T1, U14, and associated
components provide the bus receiver and convert the differential signals from the bus to
CMOS-level signals presented to the FPGA decoder T2, U16, and associated components
for the bus driver. The driver converts the CMOS level Manchester-encoded signals to
differential signals that are compatible with the I-bus. Chip U15 is the 12-MHz oscillator
that drives the decoders inside the FPGA.
The first function of FPGA (U13) is to receive the Manchester serial stream (UDI) from
U14, decode it, and present it as a 16-bit parallel word. When a word has been decoded
with the proper sync and parity, and contains the CCL address, an interrupt (M2-INTR) is
generated that alerts the CPU to get the data. The CPU (U1) reads the 16-bit word as two
8-bit bytes.
When the CPU needs to send data, it writes 2 bytes to the FPGA. Upon writing the last
byte, the encoder begins sending the 16-bit word out serially (BZO/, BOO/) through bus
driver U16 and T2. Some signals of interest are supported by waveforms that are located
at the end of the section. See Table 2.
The second function of the FPGA is to generate and maintain a 32 bit real-time clock that
increments at a 1.0-msec rate as long as the tool is powered. This clock is read during
every acquisition cycle and sent to the surface to tag each block of data for later depth
correlation. Additionally, an interrupt is generated every 40 msec and sent to the CPU,
which triggers an A/D cycle.
130997-945 / 2334 XA
JUNE 2005
13
2334 XA Focus CCL Instrument – Circuit Descriptions"
2334XA-CCL-AMO,Circuit Description - 3.5 WAVEFORMS ....................................................................................................13,"WAVEFORMS 13

FIGURES
Focus CCL Power Control Schematic 4
Reset Circuit 6
Optically-Isolated Inhibit8
TABLES
CCL PCBA Waveforms13

130997-945 / 2334 XA
JUNE 2005
2
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORMS
Waveform #
Signal
Probe
Comment
1
12 MHz clock
Dgnd, U15-5

2
11.059 MHz clock
Dgnd, U3-5

3
Power reset
Dgnd, U2-3

4, 5
UDI
Dgnd, E1

6
Manchester command Input
Diff probe across R26

7, 8, 9
Manchester output signal
Dgnd, E2, E3

10, 11, 12
M2 interrupt
Dgnd, U13-39

4 Hz test signal
GND clip on E5, Probe on E4

Diff input gain x1
Dgnd TP5

Diff input gain x2
Dgnd TP6

13
Selected Mux output
Dgnd TP8

Filter output
Dgnd TP6

14
Buffer output
Dgnd TP9

15
DAC output
Dgnd, U8-10

AD_DATA
Dgnd, U7-21

AD_CLK
Dgnd, U7-22

AD_CNVST
Dgnd, U7-35

16
AD_CS
Dgnd, U7-32

AD_CNVST
Dgnd, U7-35

17
AD_BUSY
Dgnd, U7-29

18, 19, 20
RS-232 prog download data
Dgnd, U4-9, U4-11

UDI
Dgnd, E1

Invalid Manchester
Dgnd, TP10

New word
Dgnd, TP11

21, 22
Command/Data sync
Dgnd, TP12

UDI
Dgnd, E1

Internal encoder shifting data
Dgnd, TP13

Parity error
Dgnd, TP14

23, 24
6 MHz clock
Dgnd, TP18


130997-945 / 2334 XA
JUNE 2005
14
2334 XA Focus CCL Instrument – Circuit Descriptions


WAVEFORM 1

WAVEFORM 2
130997-945 / 2334 XA
JUNE 2005
15
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 3

WAVEFORM 4
130997-945 / 2334 XA
JUNE 2005
16
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 5

WAVEFORM 6
130997-945 / 2334 XA
JUNE 2005
17
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 7

WAVEFORM 8
130997-945 / 2334 XA
JUNE 2005
18
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 9

WAVEFORM 10
130997-945 / 2334 XA
JUNE 2005
19
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 11

WAVEFORM 12
130997-945 / 2334 XA
JUNE 2005
20
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 13

WAVEFORM 14
130997-945 / 2334 XA
JUNE 2005
21
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 15

WAVEFORM 16
130997-945 / 2334 XA
JUNE 2005
22
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 17

WAVEFORM 18
130997-945 / 2334 XA
JUNE 2005
23
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 19

WAVEFORM 20
130997-945 / 2334 XA
JUNE 2005
24
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 21

WAVEFORM 22
130997-945 / 2334 XA
JUNE 2005
25
2334 XA Focus CCL Instrument – Circuit Descriptions

WAVEFORM 23

WAVEFORM 24
130997-945 / 2334 XA
JUNE 2005"
2334XA-CCL-AMO,Disassembly / Assembly Procedures - 1.0 INTRODUCTION,"INTRODUCTION
The 2334 XA Focus Casing Collar Locator Instrument Assembly should never need to be
completely disassembled. This procedure disassembles the CCL assembly to the point where
troubleshooting, repair, parts replacement, and routine preventive maintenance can be easily
done."
2334XA-CCL-AMO,Disassembly / Assembly Procedures - 2.0 REQUIRED DRAWINGS,"REQUIRED DRAWINGS
Drawing No.

Description
•

Electrostatic Discharge (ESD) Policy

•
DWG. A3000449000
Focus CCL Instrument Assembly
•
DWG. A3000450000
Focus CCL Detector / Electronics Assembly
•
DWG. A3000450 WRD
Wiring Diagram, Detector / Electronics Assembly
•
DWG. A3000451000
Connector Assembly, Sleeved Receptacle, 27-pin to 32-
pin Female Focus CCL
•
DWG. A3000452000
Connector Assembly, 27-pin Female Focus CCL
•
DOC. 130997-956
Repair / Maintenance Procedure, 2334 XA Focus CCL"
2334XA-CCL-AMO,Disassembly / Assembly Procedures - 3.0 REQUIRED TOOLS AND SUPPLIES,"REQUIRED TOOLS AND SUPPLIES
Part Number
Description
•
056036-000
1/4-20 T-handle tool
•
095420-000
10-32 T-handle tool
•
N/A
Small pin spanner wrench
•
N/A
2.75-inch wrench
•
N/A
Chain vise
•
F205933000
Lubriplate grease, 930-AA
•
F244147000
Thread lock adhesive, #532
•
F223376000
RTV 3145 adhesive
•
F230462000
Sockets, 32-socket connector (as needed)
•
F259260230
O-Ring, 90 duro, AS-230 (Qty. 5)
•
F226055000
Solder, Hi Temp
•
F222803000
Buss wire, 16 gauge
130997-955 / 2334 XA
JUNE 2005
2
2334 XA Focus CCL Instrument – Disassembly / Assembly Procedures"
2334XA-CCL-AMO,Disassembly / Assembly Procedures - 4.0 DISASSEMBLY PROCEDURES,"DISASSEMBLY PROCEDURES
Disassembly of the 2334 XA Focus CCL is done in two stages. First, the detector / electronics
assembly is removed from the pressure housing. Second, the detector section is separated
from the electronics section and the detector section is completely disassembled."
